2023-09-01,midcap150_dy,1.04
2023-10-03,midcap150_dy,0.99
2023-11-01,midcap150_dy,1.04
2023-12-01,midcap150_dy,0.92
2024-01-01,midcap150_dy,0.86
2024-02-01,midcap150_dy,0.82
2024-03-01,midcap150_dy,0.84
2024-04-01,midcap150_dy,0.73
2024-05-02,midcap150_dy,0.71
2024-06-03,midcap150_dy,0.7
2024-07-01,midcap150_dy,0.67
2024-08-01,midcap150_dy,0.68
2024-09-02,midcap150_dy,0.69
2024-10-01,midcap150_dy,0.68
2024-11-01,midcap150_dy,0.73
2024-12-02,midcap150_dy,0.77
2025-01-01,midcap150_dy,0.76
2025-02-01,midcap150_dy,0.82
2025-03-03,midcap150_dy,0.87
2025-04-01,midcap150_dy,0.86
2025-05-02,midcap150_dy,0.81
2025-06-02,midcap150_dy,0.77
2025-07-01,midcap150_dy,0.77
2025-08-01,midcap150_dy,0.86
2025-09-01,midcap150_dy,0.83
2025-10-01,midcap150_dy,0.84
2025-11-03,midcap150_dy,0.83
2025-12-01,midcap150_dy,0.79
2026-01-01,midcap150_dy,0.79
2026-02-01,midcap150_dy,0.85
2026-03-02,midcap150_dy,0.84
2026-04-01,midcap150_dy,0.79
2026-05-04,midcap150_dy,0.71
2026-06-01,midcap150_dy,0.67
2026-07-01,midcap150_dy,0.66
2026-07-03,midcap150_dy,0.67
2026-07-06,midcap150_dy,0.65
2026-07-07,midcap150_dy,0.66
2026-07-08,midcap150_dy,0.66
2026-07-09,midcap150_dy,0.63
2026-07-10,midcap150_dy,0.64
2026-07-13,midcap150_dy,0.62
2026-07-14,midcap150_dy,0.62
2026-07-15,midcap150_dy,0.61
2026-07-16,midcap150_dy,0.61
2026-07-17,midcap150_dy,0.66
2026-07-20,midcap150_dy,0.64
2016-07-01,midcap150_pb,2.5
2016-08-01,midcap150_pb,2.59
2016-09-01,midcap150_pb,2.64
2016-10-03,midcap150_pb,2.61
2016-11-01,midcap150_pb,2.64
2016-12-01,midcap150_pb,2.44
2017-01-02,midcap150_pb,2.41
2017-02-01,midcap150_pb,2.58
2017-03-01,midcap150_pb,2.72
2017-04-03,midcap150_pb,3.03
2017-05-02,midcap150_pb,3.15
2017-06-01,midcap150_pb,3.1
2017-07-03,midcap150_pb,3.1
2017-08-01,midcap150_pb,3.14
2017-09-01,midcap150_pb,3.13
2017-10-03,midcap150_pb,3.25
2017-11-01,midcap150_pb,3.36
2017-12-01,midcap150_pb,3.38
2018-01-01,midcap150_pb,3.64
2018-02-01,midcap150_pb,3.52
2018-03-01,midcap150_pb,3.43
2018-04-02,midcap150_pb,3.59
2018-05-02,midcap150_pb,3.87
2018-06-01,midcap150_pb,3.63
2018-07-02,midcap150_pb,3.5
2018-08-01,midcap150_pb,3.58
2018-09-03,midcap150_pb,3.66
2018-10-01,midcap150_pb,2.93
2018-11-01,midcap150_pb,2.87
2018-12-03,midcap150_pb,2.96
2019-01-01,midcap150_pb,2.97
2019-02-01,midcap150_pb,2.86
2019-03-01,midcap150_pb,2.88
2019-04-01,midcap150_pb,2.96
2019-05-02,midcap150_pb,2.86
2019-06-03,midcap150_pb,2.99
2019-07-01,midcap150_pb,2.82
2019-08-01,midcap150_pb,2.46
2019-09-03,midcap150_pb,2.37
2019-10-01,midcap150_pb,2.62
2019-11-01,midcap150_pb,2.79
2019-12-02,midcap150_pb,2.82
2020-01-01,midcap150_pb,2.99
2020-02-01,midcap150_pb,2.94
2020-03-02,midcap150_pb,2.82
2020-04-01,midcap150_pb,2.0
2020-05-04,midcap150_pb,2.24
2020-06-01,midcap150_pb,2.35
2020-07-01,midcap150_pb,2.3
2020-08-03,midcap150_pb,2.33
2020-09-01,midcap150_pb,2.52
2020-10-01,midcap150_pb,2.4
2020-11-02,midcap150_pb,2.47
2020-12-01,midcap150_pb,2.86
2021-01-01,midcap150_pb,3.01
2021-02-01,midcap150_pb,3.09
2021-03-01,midcap150_pb,3.38
2021-04-01,midcap150_pb,3.29
2021-05-03,midcap150_pb,3.3
2021-06-01,midcap150_pb,3.49
2021-07-01,midcap150_pb,3.58
2021-08-02,midcap150_pb,3.58
2021-09-01,midcap150_pb,3.53
2021-10-01,midcap150_pb,3.9
2021-11-01,midcap150_pb,4.09
2021-12-01,midcap150_pb,4.01
2022-01-03,midcap150_pb,4.16
2022-02-01,midcap150_pb,4.11
2022-03-02,midcap150_pb,3.77
2022-04-01,midcap150_pb,3.88
2022-05-02,midcap150_pb,3.84
2022-06-01,midcap150_pb,3.63
2022-07-01,midcap150_pb,3.45
2022-08-01,midcap150_pb,3.74
2022-09-01,midcap150_pb,3.75
2022-10-03,midcap150_pb,3.23
2022-11-01,midcap150_pb,3.35
2022-12-01,midcap150_pb,3.4
2023-01-02,midcap150_pb,3.39
2023-02-01,midcap150_pb,3.25
2023-03-01,midcap150_pb,3.26
2023-04-03,midcap150_pb,2.82
2023-05-02,midcap150_pb,3.25
2023-06-01,midcap150_pb,3.41
2023-07-03,midcap150_pb,3.61
2023-08-01,midcap150_pb,3.71
2023-09-01,midcap150_pb,3.74
2023-10-03,midcap150_pb,3.6
2023-11-01,midcap150_pb,3.45
2023-12-01,midcap150_pb,3.82
